symbol,relevant_stock
SH688172,"SH688172,SH688007,SH688012,SH688019,SH688025,SH688037,SH688052,SH688063"
SZ002897,"SZ002897,SZ002812,SZ002938,SZ002967,SZ002983,SZ003009,SZ003035,SZ300503"
SZ000031,"SZ000031,SZ000839,SZ002008,SZ002025,SZ002050,SZ002129,SZ002209,SZ002245"
SZ300715,"SZ300715,SZ300751,SZ300502,SZ300450,SZ300488,SZ300595,SZ300672,SZ300749"
SZ000409,"SZ000409,SZ000703,SZ002008,SZ002179,SZ002202,SZ002245,SZ002466,SZ002508"
SZ002656,"SZ002656,SZ002008,SZ002245,SZ002475,SZ002508,SZ002511,SZ002579,SZ002601"
SH605589,"SH605589,SH603338,SH603003,SH603659,SH603026,SZ002823,SZ002957,SZ002986"
SZ300446,"SZ300446,SZ300014,SZ300124,SZ300133,SZ300223,SZ300274,SZ300308,SZ300310"
SZ000900,"SZ000900,SZ002008,SZ002202,SZ002444,SZ002508,SZ002601,SZ002709,SZ002829"
SZ001368,"SZ001368,SZ002812,SZ002933,SZ002957,SZ002966,SZ300506,SZ300595,SZ300672"
SZ300829,"SZ300829,SZ300751,SZ300782,SZ300503,SZ300595,SZ300672,SZ300747,SZ300815"
SZ002899,"SZ002899,SZ002850,SZ002925,SZ002932,SZ002958,SZ002967,SZ003009,SZ003035"
SZ301023,"SZ301023,SZ300532,SZ300751,SZ300747,SZ300841,SZ300803,SZ300769,SZ300782"
SZ001388,"SZ001388,SZ002812,SZ002933,SZ002967,SZ002986,SZ003009,SZ003017"
SH600969,"SH600969,SH600585,SH600309,SH600111,SH600487,SH600876,SH600547,SH600019"
SH600421,"SH600421,SH600547,SH600307,SH600111,SH600876,SH600585,SH600779"
SH603112,"SH603112,SH603338,SH603009,SH603606,SH603659,SH603025,SH603035"
SH601908,"SH601908,SH600019,SH601880,SH601989,SH601668,SH601398,SH601288,SH600036"
SZ000792,"SZ000792,SZ002008,SZ002202,SZ002236,SZ002466,SZ002594,SZ002601,SZ002709"
SH603338,"SH603338,SH603009,SH603032,SH603501,SH603606,SH603659,SH603806,SH603997"
SH600865,"SH600865,SH600519,SH600809,SH600702,SH600197,SH600600,SH600309"
SH600184,"SH600184,SH600585,SH600019,SH600031,SH600028,SH600036,SH601398,SH601988"
SH603919,"SH603919,SH603305,SH603009,SH603026,SH603035,SH603338,SH603606,SH603703"
SH688045,"SH688045,SH688008,SH688012,SH688019,SH688026,SH688037,SH688050,SH688063"
SZ000777,"SZ000777,SZ000858,SH600519,SZ000568,SH600809,SH603198,SH600702"
SH688227,"SH688227,SH688007,SH688012,SH688019,SH688029,SH688036,SH688052,SH688063"
SH688759,"SH688759,SH688007,SH688012,SH688019,SH688029,SH688036,SH688063,SH688086"
SZ300277,"SZ300277,SZ300014,SZ300073,SZ300124,SZ300133,SZ300141,SZ300142,SZ300207"
SH600988,"SH600988,SH600585,SH600309,SH600426,SH600801,SH600019,SH600028,SH600036"
SH600728,"SH600728,SH600585,SH600519,SH600809,SH600132,SH600702,SH600059"
SH600981,"SH600981,SH600585,SH600309,SH600426,SH600516,SH600886,SH601111,SH600019"
SZ002454,"SZ002454,SZ002008,SZ002138,SZ002475,SZ002506,SZ002600,SZ002709,SZ002733"
SZ002507,"SZ002507,SZ002008,SZ002139,SZ002475,SZ002573,SZ002600,SZ002709,SZ002837"
SH688667,"SH688667,SH688007,SH688012,SH688019,SH688029,SH688036,SH688081,SH688111"
SH601002,"SH601002,SH600019,SH601880,SH601989,SH600028,SH600036,SH601398,SH601288"
SH688261,"SH688261,SH688007,SH688012,SH688019,SH688025,SH688037,SH688052,SH688063"
SH603829,"SH603829,SH603305,SH603026,SH603009,SH603035,SH603037,SH603039,SH603033"
SH603275,"SH603275,SH603019,SH603338,SH603606,SH603659,SH603868,SH603993"
SZ000978,"SZ000978,SZ002008,SZ002202,SZ002245,SZ002475,SZ002579,SZ002601,SZ002709"
SH601666,"SH601666,SH600019,SH601857,SH600028,SH600036,SH601398,SH601288,SH601988"
SZ000950,"SZ000950,SZ002008,SZ002202,SZ002245,SZ002475,SZ002510,SZ002579"
SZ300726,"SZ300726,SZ300751,SZ300745,SZ300769,SZ300782,SZ300793,SZ300803"
SH603006,"SH603006,SH603338,SH603019,SH603032,SH603035,SH603036,SH603037"
SZ002951,"SZ002951,SZ002850,SZ002916,SZ002932,SZ002933,SZ002939,SZ002952"
SH688209,"SH688209,SH688008,SH688012,SH688019,SH688029,SH688036,SH688063,SH688088"
SZ002487,"SZ002487,SZ002049,SZ002138,SZ002202,SZ002245,SZ002463,SZ002547,SZ002600"
SZ002110,"SZ002110,SZ002008,SZ002475,SZ002709,SZ002829,SZ002920,SZ002933"
SH688570,"SH688570,SH688008,SH688012,SH688019,SH688029,SH688037,SH688052,SH688063"
SH600683,"SH600683,SH600585,SH600309,SZ000786,SZ002236,SH600426,SZ002080,SH600876"
SZ300165,"SZ300165,SZ002475,SZ300073,SZ300124,SZ300183,SZ300223,SZ300274"
SH603909,"SH603909,SH603338,SH603026,SH603035,SH603606,SH603659,SH603727"
SZ000408,"SZ000408,SZ000703,SZ000725,SZ000737,SZ000761,SZ000858,SZ000869,SZ000895"
SH600128,"SH600128,SH600019,SH600028,SH600031,SH600050,SH600111,SH600150,SH600170"
SH688523,"SH688523,SH688008,SH688012,SH688019,SH688029,SH688036,SH688086,SH688111"
SZ003043,"SZ003043,SZ002812,SZ002995,SZ002767,SZ002938,SZ002859,SZ002967,SZ002993"
SH603696,"SH603696,SH603305,SH603026,SH603035,SH603606,SH603338,SH603997"
SH603124,"SH603124,SH600585,SH600487,SH600307,SH600176,SZ000703,SZ000737,SZ000839"
SZ002125,"SZ002125,SZ002008,SZ002049,SZ002138,SZ002245,SZ002475,SZ002560,SZ002600"
SZ300817,"SZ300817,SZ300503,SZ300595,SZ300663,SZ300751,SZ300769,SZ300801,SZ300803"
SZ300480,"SZ300480,SZ300750,SZ300782,SZ300661,SZ300672,SZ300739,SZ300747"
SH600483,"SH600483,SH600547,SH600111,SH600307,SH600876,SZ000703,SZ000709,SZ000720"
SZ002843,"SZ002843,SZ002932,SZ002829,SZ002906,SZ300503,SZ300595,SZ300672"
SZ300404,"SZ300404,SZ300408,SZ300413,SZ300418,SZ300420,SZ300422,SZ300424"
SZ300519,"SZ300519,SZ300014,SZ300124,SZ300274,SZ300346,SZ300450,SZ300502,SZ300531"
SH688269,"SH688269,SH688012,SH688036,SH688081,SH688111,SH688126,SH688169,SH688300"
SZ301418,"SZ301418,SZ300750,SZ300450,SZ300533,SZ300747,SZ300769,SZ300782"
SH601921,"SH601921,SH600019,SH601880,SH600036,SH601988,SH601398,SH601288,SH601939"
SZ002105,"SZ002105,SZ002008,SZ002475,SZ002709,SZ002821,SZ002925,SZ002938,SZ002967"
SZ300494,"SZ300494,SZ300751,SZ300750,SZ300782,SZ300747,SZ300755,SZ300756"
SZ002497,"SZ002497,SZ002008,SZ002475,SZ002179,SZ002241,SZ002050,SZ002138"
SZ300190,"SZ300190,SZ300014,SZ300346,SZ300395,SZ300487,SZ300502,SZ300531,SZ300604"
SZ301150,"SZ301150,SZ300533,SZ300476,SZ300487,SZ300751,SZ300769,SZ300803,SZ300815"
SZ000726,"SZ000726,SZ002202,SZ002236,SZ002444,SZ002508,SZ002511,SZ002558"
SZ002859,"SZ002859,SZ002912,SZ002805,SZ002925,SZ002829,SZ002906,SZ002932"
SH600710,"SH600710,SH600585,SH600876,SH600176,SH600309,SH600519,SH600702,SH600059"
SH603725,"SH603725,SH603305,SH603009,SH603606,SH603993,SH603035,SH603026,SH603338"
SZ002391,"SZ002391,SZ002008,SZ002050,SZ002129,SZ002202,SZ002248,SZ002434"
SZ002826,"SZ002826,SZ002709,SZ002912,SZ002805,SZ002782,SZ002833,SZ002906"
SH600346,"SH600346,SH600585,SH600111,SH600019,SH600031,SH600036,SH600050,SH600048"
SH688671,"SH688671,SH688007,SH688012,SH688019,SH688086,SH688101,SH688111,SH688169"
SH688230,"SH688230,SH688007,SH688012,SH688086,SH688126,SH688169,SH688300,SH688333"
SZ301006,"SZ301006,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747,SZ300746"
SZ000510,"SZ000510,SZ000858,SH600519,SH600809,SH603198,SH600702,SH600197"
SH688109,"SH688109,SH688007,SH688012,SH688019,SH688029,SH688037,SH688063,SH688086"
SH688330,"SH688330,SH688008,SZ300751,SH688012,SH688019,SH688081,SH688063,SH688006"
SH603217,"SH603217,SH600885,SH600516,SH600309,SH600487,SH600019,SH600031,SH600028"
SZ001288,"SZ001288,SZ002812,SZ002938,SZ002967,SZ002986,SZ003009,SZ003035,SZ003037"
BJ920368,"BJ920368,600585,002463,002008,600176,002202,002470,600876"
SZ002998,"SZ002998,SZ002850,SZ002912,SZ002805,SZ002933,SZ002967,SZ002980,SZ002995"
SH603331,"SH603331,SH603026,SH603035,SH603036,SH603037,SH603038,SH603039"
SH600279,"SH600279,SH600519,SH600809,SH600702,SH600197,SH600600,SH600319"
SZ000670,"SZ000670,SZ002008,SZ002202,SZ002463,SZ002506,SZ002510,SZ002547,SZ002602"
SH688355,"SH688355,SH688007,SH688012,SH688086,SH688169,SH688300,SH688305,SH688308"
SH601778,"SH601778,SH600031,SH600019,SH601988,SH601398,SH601288,SH601939"
SZ000823,"SZ000823,SZ000737,SZ002110,SH600549,SZ002080,SZ002237,SH600487"
SZ300291,"SZ300291,SZ300346,SZ300124,SZ300073,SZ300183,SZSZ300502,SZ300672,SZ300750"
SH603115,"SH603115,SH603003,SH603338,SH603606,SH603659,SH603690,SH603806,SH603936"
SZ300017,"SZ300017,SZ300014,SZ300033,SZ300036,SZ300059,SZ300070,SZ300072"
SZ301505,"SZ301505,SZ300503,SZ300595,SZ300751,SZ300750,SZ300759,SZ300760"
SZ301630,"SZ301630,SZ300506,SZ300532,SZ300751,SZ300750,SZ300749,SZ300748"
SH688702,"SH688702,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688081"
SZ000545,"SZ000545,SZ000703,SZ000725,SZ002005,SZ002010,SZ002013,SZ002015,SZ002028"
SZ000009,"SZ000009,SZ000002,SZ000069,SZ000011,SZ000029,SZ000031,SZ000036"
SH603698,"SH603698,SH603338,SH603009,SH603993,SZ002829,SZ002906,SZ002958"
SZ002467,"SZ002467,SZ002008,SZ002475,SZ002179,SZ002245,SZ002463,SZ002050,SZ002180"
SZ301298,"SZ301298,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747,SZ300746"
SH600468,"SH600468,SH600585,SH600019,SH600028,SH601888,SH601398,SH601988"
SZ002264,"SZ002264,SZ002008,SZ002050,SZ002129,SZ002180,SZ002245,SZ002306,SZ002475"
SZ300082,"SZ300082,SZ300124,SZ300133,SZ300141,SZ300223,SZ300274,SZ300300,SZ300308"
SZ002973,"SZ002973,SZ002850,SZ002916,SZ002925,SZ002932,SZ002933,SZ002939,SZ002952"
SZ002386,"SZ002386,SZ002008,SZ002245,SZ002475,SZ002508,SZ002547,SZ002600,SZ002635"
SZ300617,"SZ300617,SZ300750,SZ300782,SZ300747,SZ300803,SZ300801,SZ300769"
SZ300819,"SZ300819,SZ300506,SZ300533,SZ300751,SZ300769,SZ300803,SZ300815,SZ300820"
SH600271,"SH600271,SH600519,SH600887,SZ000858,SH603198,SH600702,SH603369"
SZ301486,"SZ301486,SZ300750,SZ300782,SZ300533,SZ300476,SZ300747,SZ300803"
SZ300645,"SZ300645,SZ300750,SZ300782,SZ300698,SZ300747,SZ300803,SZ300724"
SZ300543,"SZ300543,SZ300661,SZ300751,SZ300750,SZ300739,SZ300782,SZ300803"
SH600860,"SH600860,SH600519,SH600809,SH600702,SH600197,SH600600,SH600559"
SH605089,"SH605089,SH603338,SH603026,SH603005,SH603009,SH603019,SH603028"
SH600796,"SH600796,SH600585,SH600876,SH600309,SH600111,SH600019,SH600028"
SZ301027,"SZ301027,SZ300750,SZ300782,SZ300896,SZ300979,SZ300988,SZ301009,SZ301010"
SZ300164,"SZ300164,SZ300073,SZ300124,SZ300133,SZ300223,SZ300274,SZ300308,SZ300310"
SZ300748,"SZ300748,SZ300661,SZ300533,SZ300672,SZ300751,SZ300750,SZ300755"
SZ002802,"SZ002802,SZ002932,SZ002812,SZ002993,SZ002986,SZ002967,SZ002958"
SH688693,"SH688693,SH688007,SH688012,SH688019,SH688025,SH688037,SH688052,SH688063"
SZ301183,"SZ301183,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747,SZ300746"
SH600686,"SH600686,SH600519,SH600809,SH600779,SH600197,SH600300,SH600559"
SH603836,"SH603836,SH603338,SH603009,SH603026,SH603035,SH603036,SH603037,SH603038"
SZ301120,"SZ301120,SZ300750,SZ300782,SZ300896,SZ300975,SZ301029,SZ301089"
SZ002634,"SZ002634,SZ002008,SZ002027,SZ002139,SZ002209,SZ002245,SZ002475"
SH688336,"SH688336,SH688007,SH688012,SH688019,SH688025,SH688037,SH688052,SH688063"
SZ002799,"SZ002799,SZ002805,SZ002829,SZ002812,SZ002835,SZ002850,SZ002866"
SZ002400,"SZ002400,SZ002008,SZ002129,SZ002245,SZ002475,SZ002506,SZ002600,SZ002709"
SZ002557,"SZ002557,SZ002008,SZ002475,SZ002129,SZ002709,SZ002829,SZ002916"
SZ003011,"SZ003011,SZ002829,SZ002932,SZ002993,SZ002966,SZ002986,SZ002997"
SZ002833,"SZ002833,SZ002709,SZ002829,SZ002932,SZ002906,SZ002917,SZ002926,SZ002958"
SH600133,"SH600133,SH600019,SH600028,SH600031,SH600050,SH600111,SH600150,SH600170"
SH688147,"SH688147,SH688008,SH688012,SH688019,SH688025,SH688037,SH688063,SH688088"
SZ002881,"SZ002881,SZ002932,SZ002916,SZ002853,SZ002906,SZ002925,SZ002933"
SH603856,"SH603856,SH603305,SH603009,SZ002829,SH603606,SZ002933,SH603990,SH603035"
SH688022,"SH688022,SH688012,SH688008,SH688019,SH688026,SH688030,SH688036"
SZ300115,"SZ300115,SZ300073,SZ300124,SZ300141,SZ300223,SZ300274,SZ300308,SZ300310"
SZ002100,"SZ002100,SZ002008,SZ002415,SZ002245,SZ002129,SZ002050,SZ002179,SZ002202"
SH603150,"SH603150,SH603009,SH603338,SH603606,SH603993,SH603026,SH603501,SH603659"
SH605268,"SH605268,SH603305,SH603009,SH603019,SH603606,SH603659,SH603936,SZ002823"
SZ002226,"SZ002226,SZ002008,SZ002027,SZ002139,SZ002245,SZ002306,SZ002475,SZ002508"
SZ002153,"SZ002153,SZ002008,SZ002475,SZ002709,SZ002821,SZ002920,SZ002938,SZ300100"
SH600141,"SH600141,SH600019,SH600585,SH600309,SH600876,SH600188,SH600028"
SZ002164,"SZ002164,SZ002008,SZ002050,SZ002129,SZ002245,SZ002475,SZ002508,SZ002510"
SZ301042,"SZ301042,SZ300506,SZ300595,SZ300751,SZ300841,SZ300962,SZ301006"
SH603855,"SH603855,SH603026,SH603338,SH603606,SZ002829,SZ002933,SZ002967"
SH688531,"SH688531,SH688012,SH688008,SH688019,SH688063,SH688086,SH688111,SH688126"
SZ300930,"SZ300930,SZ300503,SZ300595,SZ300751,SZ300750,SZ300749,SZ300748"
SZ301133,"SZ301133,SZ300751,SZ300745,SZ300782,SZ300770,SZ300769,SZ300771"
SH603012,"SH603012,SH603338,SH603009,SH603026,SH603035,SH603037,SH603039"
SH600626,"SH600626,SH600019,SH600036,SH601166,SH601328,SH601398,SH601988"
SH603020,"SH603020,SH603338,SH603003,SH603005,SH603007,SH603008,SH603010,SH603011"
SZ002458,"SZ002458,SZ002008,SZ002475,SZ002179,SZ002245,SZ002050,SZ002138"
SH600505,"SH600505,SH600019,SH600028,SH600031,SH600050,SH600188,SH600312,SH600428"
SZ000825,"SZ000825,SZ000703,SZ002207,SZ002466,SZ002119,SZ002531"
SH688662,"SH688662,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063"
SZ002555,"SZ002555,SZ002008,SZ002475,SZ002129,SZ002245,SZ002600,SZ002709"
SZ300992,"SZ300992,SZ300751,SZ300782,SZ300787,SZ300803,SZ300815,SZ300821,SZ300822"
SH603515,"SH603515,SH603338,SZ002821,SH603009,SZ002907,SH603658,SH603026,SZ002892"
SZ300252,"SZ300252,SZ300014,SZ300124,SZ300127,SZ300130,SZ300131,SZ300132,SZ300133"
SZ301073,"SZ301073,SZ300750,SZ300782,SZ300747,SZ300769,SZ300896,SZ300803,SZ300801"
SH603596,"SH603596,SH603305,SH603009,SH603993,SZ002829,SZ002906,SZ002933,SZ002967"
SH600293,"SH600293,SH600519,SH600809,SH600779,SH603198,SH603369,SH603589,SH603919"
SZ002961,"SZ002961,SZ002850,SZ002932,SZ002933,SZ002936,SZ002938,SZ002955"
SH600397,"SH600397,SH600585,SH600487,SZ002202,SZ002466,SZ002008,SH600176"
SH603009,"SH603009,SH603338,SH603026,SH603032,SH603035,SH603036,SH603037"
SH600731,"SH600731,SH600585,SH600516,SH600809,SH600089,SH600309,SH600196"
SZ002791,"SZ002791,SZ002805,SZ002812,SZ002829,SZ002831,SZ002833,SZ002835"
SZ002590,"SZ002590,SZ002475,SZ002812,SZ002925,SZ002709,SZ002938,SZ002841"
SZ002271,"SZ002271,SZ002008,SZ002475,SZ002179,SZ002202,SZ002444,SZ002050"
SZ300634,"SZ300634,SZ300750,SZ300661,SZ300747,SZ300672,SZ300698,SZ300708"
SZ301305,"SZ301305,SZ300751,SZ300782,SZ300874,SZ300976,SZ301029,SZ301100,SZ301239"
SZ300814,"SZ300814,SZ300751,SZ300782,SZ300750,SZ300747,SZ300769,SZ300787,SZ300770"
SZ002188,"SZ002188,SZ002008,SZ002050,SZ002129,SZ002245,SZ002306,SZ002475,SZ002510"
SZ300506,"SZ300506,SZ300502,SZ300507,SZ300508,SZ300509,SZ300510,SZ300511"
SZ300921,"SZ300921,SZ300751,SZ300782,SZ300803,SZ300805,SZ300806,SZ300807,SZ300808"
SZ300373,"SZ300373,SZ300346,SZ300395,SZ300400,SZ300408,SZ300413,SZ300418,SZ300420"
SZ300211,"SZ300211,SZ300014,SZ300124,SZ300182,SZ300223,SZ300274,SZ300300,SZ300308"
SH688207,"SH688207,SH688008,SH688012,SH688019,SH688029,SH688036,SH688052,SH688063"
SZ000078,"SZ000078,SZ000034,SZ000890,SZ002008,SZ002129,SZ002245,SZ002475,SZ002506"
SZ002076,"SZ002076,SZ002245,SZ002008,SZ002475,SZ002139,SZ002050"
SH600409,"SH600409,SH600519,SH600809,SH600702,SH600197,SH600300,SH600559"
SZ300257,"SZ300257,SZ300346,SZ300073,SZ300124,SZ300182,SZ300274,SZ300308,SZ300310"
SZ300889,"SZ300889,SZ300751,SZ300747,SZ300739,SZ300737,SZ300736,SZ300735"
SH600158,"SH600158,SH600019,SH600307,SH600585,SH600871,SH601005,SH601118,SH601668"
SH605377,"SH605377,SH603338,SH603003,SH603606,SH603026,SZ002829,SZ002932,SZ002957"
BJ920207,"BJ920207,600585,002463,600019,600028,601872,600036"
SZ002725,"SZ002725,SZ002829,SZ002912,SZ002933,SZ002967,SZ003009,SZ003035,SZ003037"
SH688601,"SH688601,SH688008,SZ300751,SH688012,SH688019,SH688001,SH688002,SH688003"
SZ301041,"SZ301041,SZ300871,SZ300769,SZ300751,SZ300747,SZ300782,SZ300750"
SH600108,"SH600108,SH600019,SH600028,SH600031,SH600050,SH600123,SH600150,SH600188"
SZ301587,"SZ301587,SZ300750,SZ300450,SZ300124,SZ300502,SZ300747,SZ300487"
SH600820,"SH600820,SH600585,SH600019,SH600031,SH600150,SH600188,SH600316,SH600428"
SH688379,"SH688379,SH688007,SH688012,SH688019,SH688025,SH688037,SH688063,SH688086"
SH603936,"SH603936,SH600585,SH600176,SH600307,SH600481,SH600547,SH600819,SH601118"
SH605155,"SH605155,SH603338,SH603019,SH603606,SH603035,SH603993,SH603305,SH603009"
SH688535,"SH688535,SH688007,SH688012,SH688019,SH688086,SH688111,SH688169,SH688305"
SH605168,"SH605168,SH603338,SH603009,SH603606,SH603026,SH603033,SH603019,SH603029"
SH600759,"SH600759,SH600585,SH600519,SH600809,SH600132,SH600702,SH600059"
SZ301022,"SZ301022,SZ300751,SZ300745,SZ300769,SZ300782,SZ300803,SZ300807,SZ300812"
SZ002025,"SZ002025,SZ002008,SZ002245,SZ002475,SZ002506,SZ002510,SZ002512,SZ002518"
SH688579,"SH688579,SH688012,SH688008,SH688019,SH688086,SH688037,SH688063,SH688026"
SZ300884,"SZ300884,SZ300750,SZ300782,SZ300769,SZ300747,SZ300751,SZ300755,SZ300756"
SZ300833,"SZ300833,SZ300751,SZ300750,SZ300747,SZ300749,SZ300748,SZ300746"
SH600868,"SH600868,SH600585,SH600019,SH600031,SH600036,SH600050,SH601989,SH601398"
SZ301390,"SZ301390,SZ300750,SZ300450,SZ300533,SZ300749,SZ300782,SZ300769"
SZ301051,"SZ301051,SZ300750,SZ300782,SZ300827,SZ300874,SZ300979,SZ301007,SZ301029"
SZ001230,"SZ001230,SZ002829,SZ002933,SZ002966,SZ002986,SZ003009,SZ003035"
SH605277,"SH605277,SH603338,SH603009,SH603026,SZ002829,SZ002933,SZ002967"
SZ002960,"SZ002960,SZ002850,SZ002912,SZ002933,SZ002958,SZ002966,SZ002980,SZ003009"
SZ002237,"SZ002237,SZ002008,SZ002049,SZ002129,SZ002202,SZ002248,SZ002306,"
SH600676,"SH600676,SH600870,SH600585,SZ000738,SH600170,SH600340,SZ000951"
SZ000020,"SZ000020,SZ000001,SZ000002,SZ000004,SZ000005,SZ000006,SZ000007"
SH600713,"SH600713,SH600519,SH600887,SH600702,SH600197,SH600600,SH600559"
SH600579,"SH600579,SH600019,SH600028,SH600031,SH600036,SH600050,SH600104,SH600115"
SH605016,"SH605016,SH603338,SH603606,SH603009,SH603035,SH603993,SH603659"
SZ300675,"SZ300675,SZ300751,SZ300745,SZ300782,SZ300750,SZ300769,SZ300787,SZ300793"
SZ300998,"SZ300998,SZ300750,SZ300782,SZ300747,SZ300769,SZ300770,SZ300771,SZ300772"
SZ003031,"SZ003031,SZ002812,SZ002993,SZ002932,SZ002957,SZ002986,SZ002995,SZ002997"
SZ002848,"SZ002848,SZ002938,SZ002812,SZ002767,SZ002925,SZ002906,SZ002890"
SH600486,"SH600486,SH600547,SH600307,SH600111,SH600876,SH600499,SH600585"
SZ300735,"SZ300735,SZ300751,SZ300747,SZ300769,SZ300782,SZ300803,SZ300806,SZ300810"
SZ002312,"SZ002312,SZ002008,SZ002475,SZ002179,SZ002245,SZ002709,SZ002829"
SZ301373,"SZ301373,SZ300506,SZ300595,SZ300751,SZ300803,SZ300815,SZ300820,SZ300821"
SZ300012,"SZ300012,SZ300750,SZ300782,SZ300769,SZ300661,SZ300677,SZ300745"
SZ300067,"SZ300067,SZ300124,SZ300182,SZ300223,SZ300274,SZ300308,SZ300310,SZ300316"
SZ001225,"SZ001225,SZ002829,SZ002912,SZ002957,SZ002969,SZ003009,SZ003035,SZ003037"
SZ002049,"SZ002049,SZ002245,SZ002008,SZ002179,SZ002475,SZ002050,SZ002129"
SZ300801,"SZ300801,SZ300751,SZ300747,SZ300725,SZ300672,SZ300661,SZ300655,SZ300639"
BJ920158,"BJ920158,600519,000858,000568,000799,600702,603198,600197"
SH605598,"SH605598,SH603305,SZ002829,SH603009,SH603659,SH603037,SH603338,SH603066"
SH603116,"SH603116,SH603009,SH603305,SH603338,SH603606,SH603997,SZ002829,SZ002933"
SH603709,"SH603709,SH603338,SH603019,SH603606,SH603035,SH603737,SH603305"
SH605389,"SH605389,SH603003,SH603338,SH603606,SH603659,SH603683,SH603828,SH603993"
SZ300778,"SZ300778,SZ300750,SZ300782,SZ300769,SZ300751,SZ300771,SZ300770"
SZ002617,"SZ002617,SZ002008,SZ002139,SZ002245,SZ002475,SZ002506,SZ002601,SZ002709"
SZ301303,"SZ301303,SZ300750,SZ300782,SZ300531,SZ300747,SZ300769,SZ300803"
SZ301222,"SZ301222,SZ300531,SZ300751,SZ300749,SZ300769,SZ300782,SZ300803"
SZ300851,"SZ300851,SZ300750,SZ300747,SZ300769,SZ300782,SZ300793,SZ300803"
SZ000793,"SZ000793,SZ000725,SZ002008,SZ002179,SZ002202,SZ002236,SZ002372,SZ002466"
SH688223,"SH688223,SH688007,SH688012,SH688019,SH688025,SH688037,SH688086,SH688101"
SH688619,"SH688619,SH688007,SH688012,SH688086,SH688169,SH688300,SH688303,SH688306"
SZ002263,"SZ002263,SZ002008,SZ002027,SZ002129,SZ002202,SZ002245,SZ002306,SZ002475"
SH688260,"SH688260,SH688008,SH688012,SH688019,SH688029,SH688036,SH688063,SH688086"
SZ003042,"SZ003042,SZ002812,SZ002916,SZ002938,SZ002967,SZ003009,SZ003026"
SH603713,"SH603713,SH603026,SH603338,SZ002829,SZ002933,SZ002967,SZ002986,SZ003035"
SZ300352,"SZ300352,SZ300346,SZ300398,SZ300400,SZ300408,SZ300413,SZ300418"
SH603700,"SH603700,SH600876,SH600585,SH600176,SH600309,SH600519,SH600702"
SH603991,"SH603991,SH600585,SH600309,SZ002202,SZ002466,SH600111,SH600487,SH600876"
SH000852,"SH000852,SH600019,SH600028,SH600031,SH600050,SH600125,SH600150,SH600170"
SZ002957,"SZ002957,SZ002850,SZ002806,SZ002916,SZ002938,SZ002967,SZ002983"
SZ002342,"SZ002342,SZ002245,SZ002008,SZ002139,SZ002050,SZ002027,SZ002036"
SH688321,"SH688321,SH688007,SH688012,SH688019,SH688081,SH688100,SH688111,SH688169"
SH600768,"SH600768,SH600585,SH600519,SH600809,SH600197,SH600702,SH600600"
SH600295,"SH600295,SH600519,SH600809,SH603198,SH603369,SZ000858,SZ000568"
SZ002406,"SZ002406,SZ002008,SZ002138,SZ002245,SZ002475,SZ002506,SZ002510,SZ002600"
SH603399,"SH603399,SH603009,SH603338,SH603716,SH603997,SH603026,SH603035,SH603606"
SH600883,"SH600883,SH600585,SH600519,SH600702,SH600197,SH600600,SH600809"
SZ300932,"SZ300932,SZ300595,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747"
SH603708,"SH603708,SH603305,SH603009,SH603650,SH603338,SH603035,SH603993"
SZ301429,"SZ301429,SZ300751,SZ300532,SZ300747,SZ300746,SZ300450,SZ300595,SZ300667"
SZ301297,"SZ301297,SZ300506,SZ300533,SZ300751,SZ300750,SZ300759,SZ300760"
SH600560,"SH600560,SH600019,SH601989,SH601398,SH601288,SH601939,SH601166,SH600036"
SZ300303,"SZ300303,SZ300308,SZ300309,SZ300310,SZ300311,SZ300312,SZ300313"
SZ002344,"SZ002344,SZ002008,SZ002049,SZ002129,SZ002202,SZ002245,SZ002302,SZ002475"
SH688077,"SH688077,SH688008,SH688012,SH688019,SH688026,SH688037,SH688063,SH688086"
SH603706,"SH603706,SH603338,SZ002829,SH603026,SH603606,SH603035,SZ002906,SH603305"
SZ300095,"SZ300095,SZ300124,SZ300346,SZ300395,SZ300450,SZ300531,SZ300618,SZ300750"
SZ301071,"SZ301071,SZ300751,SZ300750,SZ300749,SZ300748,SZ300747,SZ300746"
SZ002364,"SZ002364,SZ002008,SZ002475,SZ002180,SZ002209,SZ002245,SZ002236,SZ002248"
SZ300648,"SZ300648,SZ300751,SZ300782,SZ300747,SZ300672,SZ300661,SZ300698"
SH603307,"SH603307,SH603009,SH603659,SZ002829,SH603338,SH603026,SH603990,SH603035"
SZ002371,"SZ002371,SZ002008,SZ002475,SZ002179,SZ002245,SZ002426,SZ002806"
SZ300393,"SZ300393,SZ300346,SZ300308,SZ300373,SZ300389,SZ300390,SZ300391"
SH603306,"SH603306,SH603009,SZ002829,SH603650,SZ002933,SH603338,SH603035,SH603607"
SH688728,"SH688728,SH688008,SH688012,SH688019,SH688025,SH688036,SH688052,SH688063"
